,Ensembl,Symbol,s06mo_AR_M-s06mo_C_M_logFC,s06mo_AR_M-s06mo_C_M_logCPM,s06mo_AR_M-s06mo_C_M_LR,s06mo_AR_M-s06mo_C_M_PValue,s06mo_AR_M-s06mo_C_M_FDR,s06mo_AR_M-s06mo_C_M_Status,Description
12875,ENSMUSG00000085962,Gm16984,-0.139580163,-0.05227288,0.1290760742104,0.719391926609321608054870011983439326286315917968750000000000000000000000000000000,0.93708449210854305455598023399943485856056213378906250000000000000000000000000,NA,"predicted gene, 16984"
9305,ENSMUSG00000042594,Sh2b3,-0.049792048,4.84738740,0.1288771013785,0.719599151314480156571562474709935486316680908203125000000000000000000000000000000,0.93722858228755989706826312612975016236305236816406250000000000000000000000000,NA,SH2B adaptor protein 3
8546,ENSMUSG00000039456,Morc3,-0.055669481,3.70738092,0.1286523495180,0.719833441474241442215031838713912293314933776855468750000000000000000000000000000,0.93736300464031696577649199753068387508392333984375000000000000000000000000000,NA,microrchidia 3
12617,ENSMUSG00000079355,Ackr4,-0.096029349,1.93677600,0.1287029522366,0.719780671077595801676807241165079176425933837890625000000000000000000000000000000,0.93736300464031696577649199753068387508392333984375000000000000000000000000000,NA,atypical chemokine receptor 4
2597,ENSMUSG00000021990,Spata13,0.082333606,2.32835666,0.1283627558561,0.720135666070894520096601354453014209866523742675781250000000000000000000000000000,0.93736340770403403510613316029775887727737426757812500000000000000000000000000,NA,spermatogenesis associated 13
6539,ENSMUSG00000032096,Arcn1,-0.054769843,6.71504876,0.1285672367350,0.719922226675209220303486290504224598407745361328125000000000000000000000000000000,0.93736340770403403510613316029775887727737426757812500000000000000000000000000,NA,archain 1
10831,ENSMUSG00000054945,Gm9958,-0.176565566,-0.07252315,0.1283380621507,0.720161454611377815915318478801054880023002624511718750000000000000000000000000000,0.93736340770403403510613316029775887727737426757812500000000000000000000000000,NA,predicted gene 9958
11898,ENSMUSG00000068267,Cenpb,0.066673896,8.11954038,0.1283624677589,0.720135966925207315902923710382310673594474792480468750000000000000000000000000000,0.93736340770403403510613316029775887727737426757812500000000000000000000000000,NA,centromere protein B
14244,ENSMUSG00000117919,Gm41717,0.137140393,-0.07579345,0.1283793791549,0.720118307327713647048028633435023948550224304199218750000000000000000000000000000,0.93736340770403403510613316029775887727737426757812500000000000000000000000000,NA,"predicted gene, 41717"
552,ENSMUSG00000004285,Atp6v1f,-0.053439104,5.24498307,0.1280200315567,0.720493836087396810619054576818598434329032897949218750000000000000000000000000000,0.93745477108096331164688308490440249443054199218750000000000000000000000000000,NA,"ATPase, H+ transporting, lysosomal V1 subunit F"
2930,ENSMUSG00000022744,Cldnd1,0.061244538,4.57848199,0.1281063900286,0.720403534734760930824393199145561084151268005371093750000000000000000000000000000,0.93745477108096331164688308490440249443054199218750000000000000000000000000000,NA,claudin domain containing 1
9372,ENSMUSG00000042873,Lhfpl4,-0.106941045,0.88542766,0.1281316457998,0.720377132346783910499254943715641275048255920410156250000000000000000000000000000,0.93745477108096331164688308490440249443054199218750000000000000000000000000000,NA,lipoma HMGIC fusion partner-like protein 4
10583,ENSMUSG00000052676,Zmat1,-0.127499090,-0.00188557,0.1280375891028,0.720475474132117321701684886647854000329971313476562500000000000000000000000000000,0.93745477108096331164688308490440249443054199218750000000000000000000000000000,NA,"zinc finger, matrin type 1"
3534,ENSMUSG00000024805,Pcgf5,-0.050446978,5.61350509,0.1278681431890,0.720652742632542975265153017971897497773170471191406250000000000000000000000000000,0.93751172875054611388634384638862684369087219238281250000000000000000000000000,NA,polycomb group ring finger 5
5922,ENSMUSG00000030609,Aen,-0.049981043,5.64613564,0.1278528829443,0.720668713878024336239036529150325804948806762695312500000000000000000000000000000,0.93751172875054611388634384638862684369087219238281250000000000000000000000000,NA,apoptosis enhancing nuclease
2370,ENSMUSG00000021428,Riok1,-0.060275019,3.18174765,0.1274467384659,0.721094176955578203269681125675560906529426574707031250000000000000000000000000000,0.93775159116062145603365252100047655403614044189453125000000000000000000000000,NA,RIO kinase 1
2634,ENSMUSG00000022089,Bin3,-0.077053167,2.11266614,0.1273096970094,0.721237909341956417996755135391140356659889221191406250000000000000000000000000000,0.93775159116062145603365252100047655403614044189453125000000000000000000000000,NA,bridging integrator 3
4115,ENSMUSG00000026240,Cops7b,-0.058213584,3.44873383,0.1274113803205,0.721131253089096868613694368832511827349662780761718750000000000000000000000000000,0.93775159116062145603365252100047655403614044189453125000000000000000000000000,NA,COP9 signalosome subunit 7B
4775,ENSMUSG00000027840,Wnt2b,-0.109220951,1.11073384,0.1272491741982,0.721301414889180980694050049351062625646591186523437500000000000000000000000000000,0.93775159116062145603365252100047655403614044189453125000000000000000000000000,NA,"wingless-type MMTV integration site family, member 2B"
6711,ENSMUSG00000032485,Scap,-0.050605351,4.75254103,0.1273385405663,0.721207650279929390890742979536298662424087524414062500000000000000000000000000000,0.93775159116062145603365252100047655403614044189453125000000000000000000000000,NA,SREBF chaperone
11483,ENSMUSG00000061787,Rps17,-0.059156444,7.49854984,0.1273208252235,0.721226234549983247212878723075846210122108459472656250000000000000000000000000000,0.93775159116062145603365252100047655403614044189453125000000000000000000000000,NA,ribosomal protein S17
12879,ENSMUSG00000086043,Gm12473,-0.128361997,0.50329204,0.1272390191803,0.721312072042930796378357172216055914759635925292968750000000000000000000000000000,0.93775159116062145603365252100047655403614044189453125000000000000000000000000,NA,predicted gene 12473
5983,ENSMUSG00000030744,Rps3,-0.065220420,8.15528258,0.1271507542454,0.721404721618317146258902994304662570357322692871093750000000000000000000000000000,0.93777215836926475223123134128400124609470367431640625000000000000000000000000,NA,ribosomal protein S3
9174,ENSMUSG00000042045,Sln,0.193363069,0.61455396,0.1270990312902,0.721459030802476530830347201117547228932380676269531250000000000000000000000000000,0.93777215836926475223123134128400124609470367431640625000000000000000000000000,NA,sarcolipin
918,ENSMUSG00000008690,Ncaph2,-0.049320799,6.06229378,0.1263583040090,0.722238165770629159112559136701747775077819824218750000000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,"non-SMC condensin II complex, subunit H2"
1627,ENSMUSG00000019787,Trdn,0.083081501,9.67104735,0.1267401352256,0.721836215725176422175479729048674926161766052246093750000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,triadin
5378,ENSMUSG00000029153,Ociad2,-0.073680515,5.40633782,0.1266809091759,0.721898517677396212022244981199037283658981323242187500000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,OCIA domain containing 2
5638,ENSMUSG00000029752,Asns,-0.143248556,0.01231439,0.1262178782787,0.722386162618438576465962341899285092949867248535156250000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,asparagine synthetase
6662,ENSMUSG00000032383,Ppib,-0.049959134,4.55045949,0.1261942155088,0.722411110304437276141698021092452108860015869140625000000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,peptidylprolyl isomerase B
7487,ENSMUSG00000035517,Tdrd7,0.058628364,3.78196684,0.1263988429257,0.722195458410877400012850557686761021614074707031250000000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,tudor domain containing 7
7707,ENSMUSG00000036504,Phpt1,0.048436966,5.81427939,0.1263757569035,0.722219778367923392892180345370434224605560302734375000000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,phosphohistidine phosphatase 1
10416,ENSMUSG00000051223,Bzw1,-0.047748250,5.76141499,0.1263000134308,0.722299587862361369694497170712566003203392028808593750000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,basic leucine zipper and W2 domains 1
10522,ENSMUSG00000052144,Ppp4r2,-0.053727039,5.73320999,0.1264527956399,0.722138631707871736509218862920533865690231323242187500000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,"protein phosphatase 4, regulatory subunit 2"
11012,ENSMUSG00000056899,Immp2l,-0.090225341,2.70313699,0.1264033401851,0.722190721066679586215286690276116132736206054687500000000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)
13301,ENSMUSG00000096351,Samd11,0.093798546,1.39228920,0.1262264705686,0.722377104408897130483069304318632930517196655273437500000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,sterile alpha motif domain containing 11
13336,ENSMUSG00000097025,Gm26558,-0.120781849,0.20832926,0.1265390621006,0.722047798314877975478509597451193258166313171386718750000000000000000000000000000,0.93798671807299704994420608272776007652282714843750000000000000000000000000000,NA,"predicted gene, 26558"
1872,ENSMUSG00000020315,Sptbn1,0.067906451,7.86945617,0.1260976121448,0.722512986681894564533479297097073867917060852050781250000000000000000000000000000,0.93803383583192223582614133192691951990127563476562500000000000000000000000000,NA,"spectrin beta, non-erythrocytic 1"
1540,ENSMUSG00000018923,Med11,0.086192908,1.46885918,0.1260101941870,0.722605214157941544428354063711594790220260620117187500000000000000000000000000000,0.93806804785936270807411574423895217478275299072265625000000000000000000000000,NA,mediator complex subunit 11
9141,ENSMUSG00000041889,Shisa4,-0.062291049,7.07871161,0.1259483162867,0.722670518201262712665311482851393520832061767578125000000000000000000000000000000,0.93806804785936270807411574423895217478275299072265625000000000000000000000000,NA,shisa family member 4
2479,ENSMUSG00000021710,Nln,-0.073820843,3.25941476,0.1257081599422,0.722924143091171034214426072139758616685867309570312500000000000000000000000000000,0.93831210586168700693576738558476790785789489746093750000000000000000000000000,NA,neurolysin (metallopeptidase M3 family)
12491,ENSMUSG00000078349,AW011738,-0.074335561,2.65572774,0.1256257946391,0.723011190440606910101450921501964330673217773437500000000000000000000000000000000,0.93833993155005079866981532177305780351161956787109375000000000000000000000000,NA,expressed sequence AW011738
2261,ENSMUSG00000021147,Wdr37,0.047333474,4.89018862,0.1252978732373,0.723358071368096378073175856115994974970817565917968750000000000000000000000000000,0.93842950466418850741234791712486185133457183837890625000000000000000000000000,NA,WD repeat domain 37
3169,ENSMUSG00000023919,Cenpq,-0.099121134,1.35509134,0.1253281828320,0.723325987944477666324871734104817733168601989746093750000000000000000000000000000,0.93842950466418850741234791712486185133457183837890625000000000000000000000000,NA,centromere protein Q
6801,ENSMUSG00000032714,Syde1,-0.069400765,2.83078845,0.1253525304816,0.723300218542908157637327803968219086527824401855468750000000000000000000000000000,0.93842950466418850741234791712486185133457183837890625000000000000000000000000,NA,"synapse defective 1, Rho GTPase, homolog 1 (C. elegans)"
8411,ENSMUSG00000038970,Lmtk2,-0.049308310,5.33566867,0.1254478101920,0.723199402153715031893455034150974825024604797363281250000000000000000000000000000,0.93842950466418850741234791712486185133457183837890625000000000000000000000000,NA,lemur tyrosine kinase 2
13579,ENSMUSG00000100599,1700120C14Rik,0.068667322,2.67399951,0.1252504443049,0.723408284779938348663108627079054713249206542968750000000000000000000000000000000,0.93842950466418850741234791712486185133457183837890625000000000000000000000000,NA,RIKEN cDNA 1700120C14 gene
1262,ENSMUSG00000015843,Rxrg,0.063336292,5.83392930,0.1250311573341,0.723640584932455976918674878106685355305671691894531250000000000000000000000000000,0.93849114549613354974155754462117329239845275878906250000000000000000000000000,NA,retinoid X receptor gamma
3629,ENSMUSG00000024997,Prdx3,0.061565402,7.03706800,0.1250477574666,0.723622991681142413433747151429997757077217102050781250000000000000000000000000000,0.93849114549613354974155754462117329239845275878906250000000000000000000000000,NA,peroxiredoxin 3
3737,ENSMUSG00000025237,Parp6,0.048681772,4.73227033,0.1250197640000,0.723652660644060974348690251645166426897048950195312500000000000000000000000000000,0.93849114549613354974155754462117329239845275878906250000000000000000000000000,NA,"poly (ADP-ribose) polymerase family, member 6"
12816,ENSMUSG00000085304,Gm12802,0.096197837,1.07554508,0.1247102036940,0.723980998535214359534961658937390893697738647460937500000000000000000000000000000,0.93883182891020366955814324683160521090030670166015625000000000000000000000000,NA,predicted gene 12802
4318,ENSMUSG00000026749,Nek6,-0.056630626,4.97412367,0.1245849081545,0.724114024658434884962332489521941170096397399902343750000000000000000000000000000,0.93885000365034254610208108715596608817577362060546875000000000000000000000000,NA,NIMA (never in mitosis gene a)-related expressed kinase 6
4669,ENSMUSG00000027582,Zgpat,0.052506721,4.77119881,0.1243879967748,0.724323237328896585296433840994723141193389892578125000000000000000000000000000000,0.93885000365034254610208108715596608817577362060546875000000000000000000000000,NA,"zinc finger, CCCH-type with G patch domain"
